order_id,customer_id,order_date,product_category,amount,payment_method
563,386,2024-12-21,Fitness,793.58,Debit Card
564,953,2024-01-14,Books,823.12,Credit Card
565,778,2024-03-30,Fitness,340.37,PayPal
566,227,2025-12-09,Fitness,559.32,Debit Card
567,864,2024-06-26,Clothing,496.58,Credit Card
568,149,2025-02-08,Clothing,311.71,Debit Card
569,46,2024-12-18,Electronics,251.38,Debit Card
570,307,2025-03-28,Books,119.83,Credit Card
571,679,2024-05-18,Books,716.85,PayPal
572,182,2024-11-25,Fitness,372.15,Debit Card
573,220,2024-11-28,Clothing,920.64,Credit Card
574,162,2025-07-21,Home,396.77,Debit Card
575,934,2024-09-26,Home,325.62,Debit Card
576,501,2025-12-21,Home,841.4,Debit Card
577,194,2024-01-30,Electronics,133.34,PayPal
578,688,2025-01-06,Home,467.74,Debit Card
579,880,2025-06-30,Electronics,351.62,Debit Card
580,874,2024-10-10,Home,390.25,Debit Card
581,316,2024-03-24,Clothing,653.34,Credit Card
582,40,2025-10-30,Electronics,619.74,PayPal
583,740,2024-04-02,Books,172.03,PayPal
584,689,2025-09-12,Clothing,545.98,PayPal
585,513,2024-08-28,Fitness,609.58,Debit Card
586,313,2025-03-14,Fitness,121.74,Credit Card
587,415,2025-12-14,Fitness,39.77,PayPal
588,777,2025-11-18,Fitness,312.05,Credit Card
589,348,2024-09-06,Books,345.9,Debit Card
590,678,2024-06-08,Clothing,499.03,Debit Card
591,35,2025-04-02,Books,967.27,Credit Card
592,835,2025-12-13,Electronics,201.08,PayPal
593,685,2025-05-04,Home,710.38,Debit Card
594,580,2025-10-07,Electronics,653.12,PayPal
595,981,2025-03-17,Electronics,346.79,Credit Card
596,409,2024-10-15,Books,511.45,Credit Card
597,184,2024-02-17,Clothing,86.61,Debit Card
598,752,2025-06-28,Clothing,317.27,Credit Card
599,910,2024-05-15,Electronics,386.3,Credit Card
600,360,2025-03-09,Electronics,,PayPal
601,894,2024-12-26,Clothing,886.81,Debit Card
602,49,2025-03-20,Electronics,564.18,Debit Card
603,982,2024-09-07,Fitness,975.72,PayPal
604,878,2024-10-07,Home,899.7,Debit Card
605,521,2025-02-07,Books,537.3,Debit Card
606,900,2025-05-29,Fitness,278.84,Credit Card
607,404,2025-01-29,Books,504.94,PayPal
608,861,2024-02-17,Home,908.32,Debit Card
609,196,2024-04-23,Fitness,933.78,Credit Card
610,564,2024-01-09,Clothing,874.25,PayPal
611,602,2025-05-23,Home,456.25,PayPal
612,11,2025-04-12,Clothing,949.52,PayPal
613,614,2025-04-06,Home,245.92,PayPal
614,738,2024-11-16,Clothing,299.04,Credit Card
615,262,2024-07-28,Home,355.69,Debit Card
616,60,2024-04-20,Books,412.14,Debit Card
617,147,2025-07-02,Clothing,369.14,Credit Card
618,946,2025-03-26,Electronics,249.57,PayPal
619,53,2024-08-14,Clothing,642.39,PayPal
620,472,2025-11-14,Fitness,924.02,Credit Card
621,342,2024-05-06,Clothing,227.9,Debit Card
622,12,2024-04-27,Home,510.57,Debit Card
623,71,2024-04-25,Electronics,717.73,Debit Card
624,912,2025-09-21,Electronics,840.03,Credit Card
625,437,2025-04-03,Books,850.69,Credit Card
626,662,2025-07-06,Books,945.74,Credit Card
627,331,2024-06-13,Clothing,916.36,Credit Card
628,391,2025-09-04,Fitness,134.77,Credit Card
629,382,2024-12-08,Home,498.04,Debit Card
630,722,2024-05-31,Clothing,865.27,PayPal
631,394,2024-07-16,Fitness,401.86,Credit Card
632,823,2025-07-13,Electronics,998.36,Debit Card
633,65,2024-09-14,Books,609.05,PayPal
634,524,2024-09-18,Fitness,359.74,PayPal
635,471,2024-08-17,Electronics,413.26,Credit Card
636,677,2024-09-08,Electronics,826.42,PayPal
637,986,2024-06-03,Clothing,236.04,Credit Card
638,569,2025-11-24,Electronics,395.58,Debit Card
639,533,2024-11-27,Electronics,174.18,Debit Card
640,52,2024-07-23,Books,668.31,Credit Card
641,366,2024-09-06,Home,618.85,PayPal
642,304,2025-08-16,Fitness,200.43,Credit Card
643,739,2024-04-22,Fitness,239.87,Debit Card
644,855,2024-02-04,Electronics,555.36,Credit Card
645,378,2024-06-21,Books,476.9,Credit Card
646,55,2025-04-27,Home,481.47,Credit Card
647,354,2025-03-06,Books,677.58,Credit Card
648,671,2024-11-20,Books,431.5,Credit Card
649,213,2025-08-14,Electronics,739.57,PayPal
650,129,2024-04-02,Fitness,570.63,PayPal
651,577,2025-11-15,Home,781.34,PayPal
652,260,2025-08-11,Home,970.73,Credit Card
653,159,2025-07-13,Clothing,584.06,Credit Card
654,330,2025-10-27,Electronics,147.56,Credit Card
655,198,2024-01-28,Home,890.13,Debit Card
656,957,2024-08-15,Books,364.53,Credit Card
657,66,2025-05-14,Fitness,901.71,PayPal
658,394,2025-08-18,Clothing,548.58,Debit Card
659,66,2025-01-04,Home,800.85,Credit Card
660,597,2024-12-12,Electronics,949.98,PayPal
661,221,2024-05-16,Fitness,368.42,PayPal
662,314,2025-08-21,Clothing,867.68,Credit Card
663,806,2025-02-11,Electronics,185.54,Debit Card
664,678,2024-11-08,Clothing,227.7,Debit Card
665,393,2025-10-26,Fitness,368.37,Credit Card
666,412,2025-08-26,Electronics,428.36,Debit Card
667,483,2025-11-06,Clothing,154.96,Credit Card
668,515,2025-07-13,Fitness,749.4,Debit Card
669,788,2025-09-22,Fitness,472.47,Debit Card
670,54,2025-01-23,Electronics,26.47,PayPal
671,766,2024-06-13,Home,529.15,Debit Card
672,886,2024-02-04,Home,206.96,PayPal
673,692,2025-01-31,Electronics,827.81,PayPal
674,813,2025-03-14,Books,981.53,Debit Card
675,402,2025-10-29,Clothing,37.38,Debit Card
676,804,2025-01-04,Books,874.07,Debit Card
677,110,2025-06-08,Home,753.77,Credit Card
678,893,2025-06-22,Books,728.79,Credit Card
679,812,2025-03-08,Books,579.12,Debit Card
680,967,2025-01-05,Home,55.13,Debit Card
681,198,2025-11-08,Clothing,93.27,Credit Card
682,789,2025-07-27,Electronics,980.71,Credit Card
683,213,2024-11-28,Fitness,418.72,Credit Card
684,209,2025-08-05,Fitness,83.47,PayPal
685,233,2024-12-13,Home,39.3,Debit Card
686,413,2025-02-05,Fitness,913.82,PayPal
687,399,2025-04-30,Books,620.51,Debit Card
688,729,2025-12-24,Fitness,762.53,Debit Card
689,179,2025-05-22,Clothing,54.08,Debit Card
690,343,2024-09-26,Home,74.71,Debit Card
691,975,2025-07-08,Books,940.53,Debit Card
692,632,2024-03-30,Home,224.3,Credit Card
693,734,2024-10-22,Electronics,594.76,Credit Card
694,224,2024-05-10,Books,811.51,Credit Card
695,21,2024-03-10,Home,422.39,Debit Card
696,201,2024-07-18,Books,133.0,Debit Card
697,956,2025-03-24,Electronics,592.07,Debit Card
698,840,2025-07-30,Home,826.72,PayPal
699,2,2025-06-22,Clothing,341.74,Credit Card
700,78,2024-01-07,Clothing,809.99,PayPal
701,900,2025-05-27,Home,709.76,Credit Card
702,194,2024-05-08,Books,709.1,Credit Card
703,538,2024-05-25,Fitness,625.52,PayPal
704,68,2024-12-16,Home,270.96,Credit Card
705,807,2025-10-06,Fitness,994.28,Credit Card
706,570,2024-06-18,Home,290.16,Credit Card
707,960,2024-01-30,Fitness,981.61,PayPal
708,168,2024-12-17,Electronics,222.47,Debit Card
709,718,2024-08-28,Home,914.49,Debit Card
710,462,2024-03-05,Clothing,131.91,Debit Card
711,902,2024-02-09,Home,20.9,PayPal
712,296,2024-06-10,Electronics,651.73,Debit Card
713,621,2025-11-27,Clothing,295.26,PayPal
714,144,2024-01-24,Clothing,964.43,Debit Card
715,923,2024-12-05,Electronics,788.72,Credit Card
716,168,2024-07-27,Home,60.0,Credit Card
717,854,2025-03-10,Clothing,52.28,PayPal
718,530,2024-04-19,Electronics,209.0,Debit Card
719,500,2025-12-04,Home,441.51,Debit Card
720,690,2025-12-03,Clothing,880.9,Credit Card
721,51,2025-11-26,Home,303.55,Credit Card
722,994,2024-04-01,Electronics,225.47,PayPal
723,830,2024-01-15,Books,616.18,Debit Card
724,892,2025-07-13,Books,450.8,PayPal
725,82,2025-04-23,Electronics,52.42,PayPal
726,905,2024-12-10,Home,372.5,Credit Card
727,768,2024-10-18,Books,633.38,PayPal
728,77,2025-07-28,Books,652.58,PayPal
729,469,2024-12-24,Books,977.04,Debit Card
730,250,2025-05-16,Clothing,768.23,PayPal
731,475,2025-05-07,Clothing,269.44,Credit Card
732,182,2025-06-09,Clothing,863.46,Debit Card
733,523,2024-03-04,Electronics,745.25,Credit Card
734,413,2025-11-28,Home,635.35,Debit Card
735,167,2024-10-15,Clothing,231.0,Credit Card
736,737,2025-10-25,Fitness,583.91,Debit Card
737,274,2025-02-02,Books,644.72,Debit Card
738,156,2024-07-28,Fitness,391.42,PayPal
739,619,2025-04-27,Fitness,458.97,Credit Card
740,356,2025-10-21,Home,538.41,PayPal
741,590,2025-10-02,Electronics,241.24,Credit Card
742,394,2025-10-28,Fitness,936.92,Credit Card
743,175,2025-02-22,Fitness,693.05,Credit Card
744,97,2024-08-18,Home,134.39,Credit Card
745,956,2025-07-02,Clothing,620.4,PayPal
746,860,2024-08-14,Fitness,937.0,Credit Card
747,626,2024-08-06,Electronics,173.4,PayPal
748,572,2024-05-04,Fitness,93.18,Debit Card
749,102,2024-08-25,Books,763.45,PayPal
750,875,2025-02-07,Fitness,858.4,Credit Card
751,758,2024-02-05,Fitness,339.14,Credit Card
752,676,2024-12-19,Fitness,359.74,PayPal
753,613,2024-11-30,Fitness,203.44,Debit Card
754,504,2024-07-31,Electronics,431.28,Credit Card
755,9,2024-05-20,Electronics,53.94,Credit Card
756,289,2025-06-27,Books,464.29,PayPal
757,904,2024-04-23,Electronics,239.15,Debit Card
758,502,2024-02-26,Fitness,461.87,Debit Card
759,495,2024-11-29,Fitness,976.68,Debit Card
760,544,2025-11-14,Home,665.04,Credit Card
761,196,2024-08-29,Home,961.52,Debit Card
762,445,2025-12-01,Home,56.64,Credit Card
763,83,2024-03-19,Books,524.7,Debit Card
764,645,2025-12-16,Home,479.88,Debit Card
765,301,2024-07-15,Fitness,770.48,Credit Card
766,813,2025-07-09,Books,389.42,Credit Card
767,506,2025-11-06,Books,999.39,Debit Card
768,534,2024-07-29,Home,628.29,Debit Card
769,456,2025-11-22,Fitness,611.24,Credit Card
770,103,2024-03-11,Home,207.28,PayPal
771,639,2024-07-20,Clothing,83.22,Debit Card
772,209,2024-07-10,Clothing,85.39,Credit Card
773,792,2024-01-04,Clothing,957.56,Debit Card
774,348,2024-01-24,Home,401.57,Credit Card
775,408,2024-08-05,Books,395.17,Debit Card
776,993,2024-01-19,Books,173.09,PayPal
777,955,2025-10-31,Home,733.21,Debit Card
778,470,2025-02-08,Electronics,889.53,Debit Card
779,235,2025-06-13,Fitness,937.62,PayPal
780,144,2024-03-02,Electronics,939.94,Credit Card
781,345,2025-10-15,Electronics,784.68,Credit Card
782,162,2024-02-18,Clothing,473.57,PayPal
783,944,2024-10-14,Home,270.02,Debit Card
784,877,2024-10-14,Books,994.12,Debit Card
785,111,2025-07-09,Books,597.19,Debit Card
786,336,2025-02-25,Fitness,28.33,Debit Card
787,139,2025-12-15,Fitness,371.83,Debit Card
788,264,2025-07-13,Fitness,712.44,Debit Card
789,113,2025-01-23,Clothing,154.98,PayPal
790,660,2024-06-24,Clothing,821.29,Debit Card
791,870,2025-05-06,Fitness,288.21,Debit Card
792,724,2025-10-13,Home,752.83,Debit Card
793,503,2025-10-24,Fitness,260.99,Credit Card
794,690,2025-03-17,Fitness,113.24,Debit Card
795,212,2024-09-14,Books,724.89,Credit Card
796,566,2025-06-22,Electronics,688.8,Credit Card
797,508,2024-06-15,Electronics,849.33,PayPal
798,413,2025-03-08,Clothing,748.12,Credit Card
799,774,2025-12-23,Clothing,892.47,Debit Card
800,60,2024-01-07,Clothing,,Debit Card
801,317,2025-11-03,Books,392.12,PayPal
802,635,2025-03-27,Fitness,75.78,PayPal
803,795,2024-11-09,Electronics,297.34,Debit Card
804,402,2024-06-25,Books,343.5,Debit Card
805,904,2025-06-11,Books,210.71,Debit Card
806,751,2024-06-25,Electronics,763.2,Debit Card
807,34,2024-04-25,Fitness,731.74,Debit Card
808,343,2024-10-10,Clothing,456.81,Debit Card
809,354,2025-03-23,Clothing,100.71,Debit Card
810,740,2025-01-25,Books,22.34,Debit Card
811,192,2025-12-30,Books,964.21,Debit Card
812,852,2024-11-08,Home,274.23,Debit Card
813,807,2024-06-01,Fitness,482.99,PayPal
814,724,2025-08-10,Books,929.84,Credit Card
815,584,2024-06-06,Fitness,692.72,PayPal
816,855,2025-08-28,Clothing,91.14,Credit Card
817,545,2025-08-03,Books,511.75,Debit Card
818,970,2024-06-02,Fitness,876.16,Debit Card
819,768,2025-11-18,Fitness,756.03,Debit Card
820,360,2024-06-06,Clothing,915.69,PayPal
821,555,2024-01-16,Books,176.98,PayPal
822,788,2024-06-27,Clothing,115.92,PayPal
823,232,2024-07-16,Fitness,98.43,Credit Card
824,257,2024-03-21,Electronics,758.09,Credit Card
825,455,2025-04-30,Fitness,675.87,Credit Card
826,430,2025-07-15,Home,637.22,Credit Card
827,586,2024-01-24,Home,596.82,Credit Card
828,284,2024-10-01,Electronics,496.95,Credit Card
829,677,2024-10-22,Fitness,153.47,Debit Card
830,220,2024-03-20,Clothing,463.6,PayPal
831,634,2025-07-05,Home,328.35,PayPal
832,713,2024-11-23,Home,420.41,Debit Card
833,827,2025-08-19,Books,518.79,Credit Card
834,755,2025-01-20,Clothing,591.9,Debit Card
835,246,2024-02-21,Fitness,603.62,Debit Card
836,667,2024-04-06,Electronics,581.75,Debit Card
837,160,2025-11-11,Fitness,308.82,PayPal
838,934,2024-08-28,Home,364.01,Credit Card
839,919,2024-08-27,Home,661.78,Debit Card
840,847,2024-09-16,Books,833.51,PayPal
841,730,2024-01-19,Books,46.13,Debit Card
842,874,2024-12-14,Fitness,610.85,Credit Card
843,467,2025-12-20,Books,100.48,PayPal
844,807,2024-02-15,Home,241.37,Credit Card
845,128,2024-03-29,Books,199.2,Credit Card
846,889,2025-04-17,Books,514.42,PayPal
847,253,2024-08-22,Fitness,682.49,PayPal
848,461,2024-07-27,Clothing,68.75,Debit Card
849,34,2025-04-27,Electronics,215.61,Debit Card
850,195,2024-09-17,Fitness,947.47,Debit Card
851,260,2024-04-12,Fitness,904.23,PayPal
852,280,2024-03-07,Books,949.79,PayPal
853,764,2024-10-11,Fitness,703.69,Debit Card
854,800,2025-09-28,Clothing,390.81,Debit Card
855,485,2024-11-02,Books,760.46,PayPal
856,660,2025-11-05,Fitness,971.21,Debit Card
857,799,2025-11-13,Electronics,516.11,Debit Card
858,301,2025-07-16,Books,481.48,PayPal
859,261,2025-12-06,Home,450.02,PayPal
860,716,2024-08-15,Home,777.76,Credit Card
861,281,2025-01-03,Books,188.33,Credit Card
862,179,2025-02-03,Books,396.01,Credit Card
863,884,2024-08-22,Electronics,325.27,Credit Card
864,408,2025-04-28,Fitness,431.09,PayPal
865,600,2025-09-20,Electronics,530.88,Credit Card
866,413,2025-09-13,Fitness,442.94,Debit Card
867,300,2025-07-14,Clothing,403.62,PayPal
868,689,2024-09-26,Electronics,714.5,PayPal
869,544,2025-07-07,Home,430.08,PayPal
870,776,2025-12-06,Home,440.89,Debit Card
871,528,2024-02-17,Home,373.6,PayPal
872,449,2025-09-25,Books,269.03,Credit Card
873,399,2025-03-06,Home,898.83,Debit Card
874,966,2024-07-05,Books,537.46,Debit Card
875,251,2024-09-11,Books,628.26,Debit Card
876,130,2025-11-06,Electronics,297.69,PayPal
877,815,2024-08-12,Books,191.15,Debit Card
878,533,2024-02-07,Books,494.57,PayPal
879,685,2024-12-17,Clothing,88.09,PayPal
880,345,2024-02-09,Books,70.14,Debit Card
881,898,2025-06-10,Clothing,427.56,Debit Card
882,223,2025-01-20,Electronics,849.8,PayPal
883,605,2025-04-06,Home,486.67,PayPal
884,927,2025-06-08,Books,377.5,PayPal
885,83,2024-04-29,Home,796.52,PayPal
886,366,2024-10-20,Home,569.11,PayPal
887,190,2025-03-21,Books,663.13,Credit Card
888,216,2024-05-07,Electronics,337.54,Credit Card
889,349,2025-02-02,Clothing,424.73,Debit Card
890,838,2024-07-28,Books,644.71,Debit Card
891,6,2025-03-13,Home,655.01,Debit Card
892,734,2025-12-06,Electronics,117.18,Debit Card
893,923,2024-10-10,Electronics,504.9,Debit Card
894,588,2025-05-17,Home,486.84,Debit Card
895,467,2025-02-27,Books,981.67,PayPal
896,123,2024-03-05,Home,218.42,Debit Card
897,268,2024-02-12,Clothing,426.49,Credit Card
898,278,2025-07-15,Clothing,866.11,Debit Card
899,708,2025-06-28,Clothing,33.38,Debit Card
900,91,2024-11-26,Home,204.52,Credit Card
901,753,2024-05-21,Electronics,263.74,Debit Card
902,284,2024-07-25,Books,392.34,PayPal
903,86,2024-06-22,Clothing,435.67,Credit Card
904,259,2024-06-01,Electronics,979.25,Credit Card
905,952,2025-07-04,Clothing,332.04,PayPal
906,741,2024-04-10,Clothing,310.14,PayPal
907,167,2024-12-30,Electronics,210.26,PayPal
908,585,2024-03-27,Clothing,476.14,Credit Card
909,290,2025-05-11,Electronics,48.88,Credit Card
910,906,2025-04-15,Electronics,308.38,PayPal
911,957,2025-07-09,Electronics,25.37,Credit Card
912,614,2024-09-16,Electronics,590.35,Credit Card
913,953,2024-10-13,Fitness,560.29,Debit Card
914,557,2025-07-07,Books,548.19,Debit Card
915,360,2024-06-19,Home,200.82,Credit Card
916,287,2025-11-25,Clothing,873.1,Debit Card
917,984,2024-07-26,Clothing,878.21,Credit Card
918,132,2024-12-19,Electronics,496.94,Debit Card
919,243,2024-01-13,Fitness,836.98,Debit Card
920,547,2025-10-01,Fitness,292.71,PayPal
921,19,2024-01-25,Electronics,94.44,PayPal
922,691,2025-12-18,Clothing,931.64,Debit Card
923,543,2024-05-06,Books,576.78,PayPal
924,406,2024-02-16,Clothing,82.97,PayPal
925,269,2025-01-09,Home,563.21,PayPal
926,65,2024-01-03,Clothing,665.03,PayPal
927,174,2025-10-10,Clothing,974.14,Credit Card
928,352,2025-06-06,Fitness,173.63,PayPal
929,365,2025-09-03,Clothing,369.25,Credit Card
930,175,2025-11-06,Books,81.23,Debit Card
931,726,2024-02-14,Fitness,351.17,Debit Card
932,608,2025-06-23,Electronics,577.18,PayPal
933,370,2025-01-17,Clothing,806.9,Debit Card
934,372,2025-09-10,Electronics,202.11,PayPal
935,415,2025-01-13,Home,295.51,Credit Card
936,745,2025-12-21,Fitness,659.09,PayPal
937,253,2024-11-16,Fitness,463.9,Credit Card
938,774,2024-04-16,Electronics,656.5,Credit Card
939,807,2025-07-24,Clothing,920.09,Credit Card
940,774,2025-05-09,Clothing,225.77,Debit Card
941,74,2025-09-20,Fitness,909.41,Debit Card
942,404,2024-11-02,Clothing,95.46,Credit Card
943,353,2024-09-10,Books,395.12,PayPal
944,847,2024-08-16,Clothing,770.79,Debit Card
945,690,2024-11-11,Books,254.54,Credit Card
946,41,2024-01-06,Clothing,890.57,Credit Card
947,902,2025-04-10,Clothing,350.3,Credit Card
948,97,2025-07-24,Fitness,134.53,PayPal
949,939,2024-05-24,Home,263.14,PayPal
950,852,2025-08-05,Fitness,511.11,PayPal
951,657,2024-08-14,Clothing,748.71,Credit Card
952,929,2025-04-30,Books,862.54,Credit Card
953,398,2024-11-24,Home,819.09,PayPal
954,75,2025-06-16,Clothing,87.93,PayPal
955,605,2025-06-13,Books,807.15,Credit Card
956,980,2025-10-12,Clothing,492.36,Debit Card
957,422,2025-09-25,Fitness,172.26,Credit Card
958,975,2025-01-19,Clothing,706.09,PayPal
959,246,2025-09-14,Books,288.3,PayPal
960,517,2024-12-02,Clothing,605.19,PayPal
961,102,2025-08-17,Home,137.18,Credit Card
962,668,2024-09-11,Electronics,59.0,Credit Card
963,974,2024-08-12,Electronics,181.41,PayPal
964,147,2025-02-03,Fitness,936.95,PayPal
965,811,2025-08-23,Clothing,257.82,Debit Card
966,984,2025-10-11,Electronics,989.47,PayPal
967,600,2024-11-22,Home,910.31,Debit Card
968,315,2024-07-24,Electronics,830.37,Credit Card
969,637,2025-02-19,Electronics,149.36,Credit Card
970,881,2024-11-05,Fitness,303.44,Debit Card
971,844,2024-05-11,Books,578.64,Credit Card
972,699,2024-05-07,Electronics,132.53,Debit Card
973,606,2025-10-05,Home,295.73,Debit Card
974,273,2024-04-29,Electronics,412.55,Debit Card
975,76,2024-04-01,Clothing,709.49,Debit Card
976,141,2024-04-21,Clothing,831.0,Debit Card
977,46,2024-01-28,Electronics,500.64,PayPal
978,240,2024-06-02,Home,195.67,Credit Card
979,469,2024-06-12,Fitness,139.89,PayPal
980,644,2024-09-05,Clothing,709.79,Debit Card
981,398,2024-06-01,Home,491.56,Credit Card
982,768,2025-07-27,Clothing,670.3,Credit Card
983,272,2025-03-10,Home,493.4,Debit Card
984,637,2024-08-20,Fitness,107.99,PayPal
985,944,2025-06-26,Clothing,108.13,PayPal
986,651,2025-03-08,Electronics,343.01,Credit Card
987,708,2024-11-18,Home,641.58,PayPal
988,964,2024-08-21,Fitness,353.8,Credit Card
989,606,2024-06-30,Fitness,913.92,Credit Card
990,586,2025-09-07,Fitness,633.03,PayPal
991,347,2025-10-09,Clothing,855.94,Debit Card
992,538,2025-09-25,Clothing,745.6,Debit Card
993,546,2025-06-13,Home,266.86,Credit Card
994,66,2025-08-07,Clothing,570.89,Debit Card
995,762,2025-07-04,Clothing,294.31,Debit Card
996,612,2024-06-22,Clothing,637.23,Debit Card
997,928,2025-12-28,Clothing,310.34,Debit Card
998,854,2024-07-07,Clothing,597.88,PayPal
999,87,2024-04-24,Home,701.81,Debit Card
1000,670,2025-11-14,Home,,PayPal
1001,780,2025-03-01,Electronics,383.58,Debit Card
1002,185,2024-12-22,Electronics,298.29,PayPal
1003,641,2025-12-22,Home,182.99,PayPal
1004,673,2025-08-09,Fitness,673.85,PayPal
1005,205,2025-08-08,Electronics,358.51,Credit Card
1006,54,2025-03-17,Home,200.87,Debit Card
1007,124,2025-10-09,Clothing,452.4,Credit Card
1008,264,2025-08-31,Electronics,925.74,PayPal
1009,639,2025-07-24,Electronics,306.42,Debit Card
1010,733,2025-03-21,Home,951.02,Credit Card
1011,669,2024-09-21,Fitness,209.28,PayPal
1012,503,2024-01-30,Books,896.68,PayPal
1013,244,2025-03-14,Fitness,693.08,Credit Card
1014,686,2024-03-03,Home,586.14,Debit Card
1015,85,2025-06-18,Home,832.91,Credit Card
1016,254,2024-05-10,Electronics,500.08,Credit Card
1017,632,2024-09-02,Fitness,92.41,PayPal
1018,384,2024-07-28,Clothing,851.55,PayPal
1019,491,2024-02-22,Books,199.44,Credit Card
1020,747,2024-12-05,Fitness,621.97,Debit Card
1021,504,2025-10-19,Home,93.84,Credit Card
1022,111,2025-05-18,Fitness,510.79,Credit Card
1023,959,2024-09-14,Books,124.1,PayPal
1024,889,2024-01-30,Home,556.23,PayPal
1025,826,2025-02-24,Clothing,204.38,Credit Card
1026,756,2025-10-31,Books,468.12,Debit Card
1027,827,2024-06-12,Electronics,667.47,PayPal
1028,254,2024-06-14,Clothing,471.81,Credit Card
1029,832,2025-07-18,Electronics,71.44,Credit Card
1030,138,2025-07-16,Home,359.68,PayPal
1031,727,2025-03-19,Books,758.91,Credit Card
